celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,season,results,placement,week1_judge1_score,week1_judge2_score,week1_judge3_score,week1_judge4_score,week2_judge1_score,week2_judge2_score,week2_judge3_score,week2_judge4_score,week3_judge1_score,week3_judge2_score,week3_judge3_score,week3_judge4_score,week4_judge1_score,week4_judge2_score,week4_judge3_score,week4_judge4_score,week5_judge1_score,week5_judge2_score,week5_judge3_score,week5_judge4_score,week6_judge1_score,week6_judge2_score,week6_judge3_score,week6_judge4_score,week7_judge1_score,week7_judge2_score,week7_judge3_score,week7_judge4_score,week8_judge1_score,week8_judge2_score,week8_judge3_score,week8_judge4_score,week9_judge1_score,week9_judge2_score,week9_judge3_score,week9_judge4_score,week10_judge1_score,week10_judge2_score,week10_judge3_score,week10_judge4_score,week11_judge1_score,week11_judge2_score,week11_judge3_score,week11_judge4_score,week1_judge_count,week1_total,week1_weighted_avg,week2_judge_count,week2_total,week2_weighted_avg,week3_judge_count,week3_total,week3_weighted_avg,week4_judge_count,week4_total,week4_weighted_avg,week5_judge_count,week5_total,week5_weighted_avg,week6_judge_count,week6_total,week6_weighted_avg,week7_judge_count,week7_total,week7_weighted_avg,week8_judge_count,week8_total,week8_weighted_avg,week9_judge_count,week9_total,week9_weighted_avg,week10_judge_count,week10_total,week10_weighted_avg,week11_judge_count,week11_total,week11_weighted_avg,week1_normalized,week2_normalized,week3_normalized,week4_normalized,week5_normalized,week6_normalized,week7_normalized,week8_normalized,week9_normalized,week10_normalized,week11_normalized,Regime,week1_rank,week2_rank,week3_rank,week4_rank,week5_rank,week6_rank,week7_rank,week8_rank,week9_rank,week10_rank,week11_rank,technical_rank,survival_weeks,elimination_deviation,JFG_index,week1_inferred_votes,week1_votes_std,week2_inferred_votes,week2_votes_std,week3_inferred_votes,week3_votes_std,week4_inferred_votes,week4_votes_std,week5_inferred_votes,week5_votes_std,week6_inferred_votes,week6_votes_std,week7_inferred_votes,week7_votes_std,week8_inferred_votes,week8_votes_std,week9_inferred_votes,week9_votes_std,week10_inferred_votes,week10_votes_std,week11_inferred_votes,week11_votes_std
Lil' Kim,Derek Hough,Singer/Rapper,New York,United States,34,8,Eliminated Week 9,5,7.0,7.0,7.0,,8.0,7.0,8.0,,8.0,8.0,9.0,,9.0,8.0,10.0,,9.0,8.0,9.0,,10.0,8.0,10.0,,9.0,8.0,9.0,,9.0,9.0,10.0,,8.5,9.0,8.5,,0.0,0.0,0.0,,0.0,0.0,0.0,,3,21.20002934253699,7.06667644751233,3,23.20367467127162,7.734558223757207,3,25.2300687791682,8.4100229263894,3,27.233714107902827,9.077904702634276,3,26.232250291634045,8.744083430544682,3,28.235895620368677,9.411965206789558,3,26.232250291634045,8.744083430544682,3,28.25864439953062,9.419548133176873,3,26.25535791889453,8.751785972964843,0,0.0,0.0,0,0.0,0.0,53.00007335634247,58.00918667817905,63.075171947920495,68.08428526975707,65.58062572908511,70.5897390509217,65.58062572908511,70.64661099882656,65.63839479723632,0.0,0.0,Regime B,4.0,4.0,4.0,3.0,2.0,1.0,5.0,1.0,4.0,5.0,4.0,3.3636363636363638,9,-4.0,0.5709938498211811,775833.0773373139,193868.09278981507,820690.51123729,117776.26424325621,755257.3614540665,166231.484064361,831895.6867970504,141058.55880170685,824414.0924188127,180097.3251193174,836347.1842252535,146103.13607529158,895304.8467555955,185632.0402814117,846562.742161846,127062.38123597602,867675.9372700338,143592.8026097937,,,,
Steve-O,Lacey Schwimmer,TV Personality,,England,34,8,Eliminated Week 6,8,6.0,5.0,6.0,,5.0,4.0,5.0,,5.0,5.0,5.0,,5.0,5.0,5.0,,6.0,6.0,6.0,,7.0,4.0,5.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,3,17.146523430546765,5.715507810182255,3,14.117947810184338,4.705982603394779,3,15.142878101812135,5.047626033937378,3,15.142878101812135,5.047626033937378,3,18.17145372217456,6.057151240724854,3,16.122310835116043,5.374103611705348,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,42.86630857636691,35.29486952546085,37.85719525453034,37.85719525453034,45.428634305436404,40.305777087790105,0.0,0.0,0.0,0.0,0.0,Regime B,10.0,13.0,11.0,10.0,9.0,8.0,8.0,7.0,6.0,5.0,4.0,8.272727272727273,6,0.0,-0.5430887870689769,684962.2190171712,157451.42324045213,607306.1733866025,147086.49721016362,632452.0948436598,125871.41921038316,594279.8734662608,160568.7567883968,671812.2337063511,116527.61598267368,753321.4958912691,106726.01575314123,,,,,,,,,,
Holly Madison,Dmitry Chaplin,TV Personality,Oregon,United States,30,8,Eliminated Week 4,11,6.0,6.0,6.0,,6.0,6.0,6.0,,5.0,6.0,6.0,,5.0,6.0,5.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,3,18.17145372217456,6.057151240724854,3,18.17145372217456,6.057151240724854,3,17.16927220970871,5.72309073656957,3,16.16780839343993,5.389269464479977,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,45.428634305436404,45.428634305436404,42.92318052427177,40.419520983599824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Regime B,7.0,9.0,9.0,9.0,10.0,9.0,8.0,7.0,6.0,5.0,4.0,7.545454545454546,4,-4.0,-0.5099850675987679,711620.2518205313,118916.28958816857,701331.2092559767,120703.33545840465,630685.235753455,150460.83398894191,608394.834615397,160501.12932511338,,,,,,,,,,,,,,
Melissa Rycroft,Tony Dovolani,TV Personality,Texas,United States,26,8,3rd Place,3,8.0,7.0,8.0,,9.0,8.0,9.0,,9.0,9.0,9.0,,10.0,9.0,10.0,,8.0,8.0,9.0,,9.0,9.0,9.0,,10.0,9.0,10.0,,7.5,7.5,8.0,,9.5,9.5,9.5,,9.0,9.5,9.0,,9.5,9.5,9.5,,3,23.20367467127162,7.734558223757207,3,26.232250291634045,8.744083430544682,3,27.257180583261842,9.08572686108728,3,29.260825911996474,9.753608637332158,3,25.2300687791682,8.4100229263894,3,27.257180583261842,9.08572686108728,3,29.260825911996474,9.753608637332158,3,23.215049060852593,7.738349686950865,3,28.771468393443055,9.590489464481019,3,27.76964572907574,9.25654857635858,3,28.771468393443055,9.590489464481019,58.00918667817905,65.58062572908511,68.14295145815461,73.15206477999119,63.075171947920495,68.14295145815461,73.15206477999119,58.03762265213148,71.92867098360763,69.42411432268936,71.92867098360763,Regime B,3.0,2.0,1.0,2.0,4.0,2.0,1.0,6.0,1.0,3.0,3.0,2.5454545454545454,11,-2.0,0.796373521510184,712202.6066180372,144723.72210354684,784780.0479905771,172278.3550567713,828772.6567150878,189067.04291412554,780666.7939495451,184272.73465161846,831740.3812790274,148262.09623916438,808662.0732118308,132735.68348292034,784360.4660374507,130136.31554136457,804934.7705800714,134481.5217169292,747531.850758023,144802.55106789543,740442.880404912,181981.10638896926,817170.7848634522,107991.87147718016
Ashley Hamiliton,Edyta Sliwinska,Actor/Actress,California,United States,34,9,Eliminated Week 1,16,6.3333,7.3333,5.3333,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,3,19.204344451800377,6.4014481506001255,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,48.010861129500945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Regime B,14.0,15.0,14.0,12.0,11.0,10.0,8.0,6.0,5.0,4.0,1.0,9.090909090909092,1,-2.0,-0.7374310839087747,712868.9428416911,151313.52046403068,,,,,,,,,,,,,,,,,,,,
Debi Mazar,Maksim Chmerkoskiy,Actor/Actress,New York,United States,45,9,Eliminated Week 3,12,8.0,7.0,7.0,,7.0,7.0,7.0,,6.0,5.0,6.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,3,22.20221085500284,7.400736951667613,3,21.20002934253699,7.06667644751233,3,17.146523430546765,5.715507810182255,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,55.505527137507094,53.00007335634247,42.86630857636691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Regime B,10.0,4.0,10.0,12.0,11.0,10.0,8.0,6.0,5.0,4.0,1.0,7.363636363636363,3,-8.0,-0.5654774578618869,731550.5535242993,173152.5020135458,678766.7079870539,155731.33430858658,816467.1228842733,119809.24611437978,,,,,,,,,,,,,,,,
Melissa Joan Hart,Mark Ballas,Actor/Actress,New York,United States,33,9,Eliminated Week 6,9,8.0,8.0,8.0,,7.0,6.0,6.0,,6.0,6.0,7.0,,9.0,9.0,10.0,,8.0,8.0,7.0,,8.3333,8.3333,7.3333,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,3,24.228604962899418,8.076201654299807,3,19.173635234640415,6.391211744880138,3,19.172917538443343,6.3909725128144474,3,28.25864439953062,9.419548133176873,3,23.227141146630636,7.742380382210212,3,24.236565400897433,8.078855133632478,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,60.57151240724854,47.93408808660104,47.93229384610836,70.64661099882656,58.06785286657659,60.59141350224358,0.0,0.0,0.0,0.0,0.0,Regime B,9.0,12.0,8.0,1.0,7.0,7.0,8.0,6.0,5.0,4.0,1.0,6.181818181818182,6,-8.0,0.12574715229852368,798335.4663937142,109571.22571860914,789969.6735082378,163280.18817474597,734963.2281911966,109145.30335269963,761061.5155298149,128287.54329657072,831379.5494812677,157647.2496168662,781057.4334194686,169023.83241810865,,,,,,,,,,
Mark Dacascos,Lacey Schwimmer,Actor/Actress,Hawaii,United States,45,9,Eliminated Week 7,6,9.6666,9.6666,9.6666,,7.0,7.0,7.0,,6.0,6.0,6.0,,8.0,7.0,7.0,,9.0,9.0,8.0,,11.0,11.0,10.0,,7.0,7.5,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,3,29.27602909179544,9.758676363931814,3,21.20002934253699,7.06667644751233,3,18.17145372217456,6.057151240724854,3,22.20221085500284,7.400736951667613,3,26.25571676699306,8.751905588997687,3,32.31286800771792,10.770956002572639,3,21.712494488350885,7.237498162783628,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,73.19007272948859,53.00007335634247,45.428634305436404,55.505527137507094,65.63929191748265,80.7821700192948,54.28123622087722,0.0,0.0,0.0,0.0,Regime B,6.0,4.0,9.0,7.0,3.0,4.0,7.0,6.0,5.0,4.0,1.0,5.090909090909091,7,-3.0,0.2538435092004031,745375.9912109792,121497.8225933272,839714.3160110414,216091.73271244884,783622.88194775,122479.18382765673,661146.557702169,159359.37037612856,725823.5985194732,105970.72857769461,792301.5603462027,159759.61515992723,907136.3285184413,163408.800111859,,,,,,,,
Chuck Liddell,Anna Trebunskaya,Athlete,California,United States,39,9,Eliminated Week 4,11,8.0,7.0,7.0,,6.0,7.0,6.0,,6.0,5.0,6.0,,6.0,5.0,6.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,3,22.20221085500284,7.400736951667613,3,19.19638401380236,6.398794671267453,3,17.146523430546765,5.715507810182255,3,17.146523430546765,5.715507810182255,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,55.505527137507094,47.990960034505896,42.86630857636691,42.86630857636691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Regime B,10.0,9.0,10.0,9.0,11.0,10.0,8.0,6.0,5.0,4.0,1.0,7.545454545454546,4,-2.0,-0.4118841285902962,627107.1528869787,125578.39569562151,697986.6722705325,111508.18598039824,642398.1859559657,178156.41344283475,633295.9169108472,126196.04288526285,,,,,,,,,,,,,,
Natalie Coughlin,Alec Mazo,Athlete,California,United States,27,9,Eliminated Week 5,10,9.6666,8.6666,8.6666,,7.0,7.0,7.0,,9.0,8.0,9.0,,8.0,8.0,8.0,,7.0,8.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,3,27.249634983898865,9.083211661299622,3,21.20002934253699,7.06667644751233,3,26.232250291634045,8.744083430544682,3,24.228604962899418,8.076201654299807,3,22.224959634164783,7.408319878054928,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,68.12408745974716,53.00007335634247,65.58062572908511,60.57151240724854,55.56239908541196,0.0,0.0,0.0,0.0,0.0,0.0,Regime B,8.0,4.0,2.0,4.0,8.0,10.0,8.0,6.0,5.0,4.0,1.0,5.454545454545454,5,-8.0,0.27015713186424894,672791.0281915115,127968.32577362804,790047.4166730946,143268.05435512363,701694.2233068217,128454.93203789683,791795.5768187784,154747.68205356566,780445.4187016896,153420.67733772978,,,,,,,,,,,,
Louie Vito,Chelsie Hightower,Athlete,Ohio,United States,21,9,Eliminated Week 6,8,8.6666,9.6666,8.6666,,6.0,7.0,6.0,,8.0,5.0,7.0,,5.0,5.0,6.0,,7.0,8.0,7.0,,8.0,8.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,3,27.27238376306081,9.090794587686936,3,19.19638401380236,6.398794671267453,3,20.15235027174725,6.717450090582417,3,16.144341918080915,5.381447306026971,3,22.224959634164783,7.408319878054928,3,24.228604962899418,8.076201654299807,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,68.18095940765203,47.990960034505896,50.38087567936812,40.360854795202286,55.56239908541196,60.57151240724854,0.0,0.0,0.0,0.0,0.0,Regime B,7.0,9.0,7.0,11.0,8.0,8.0,8.0,6.0,5.0,4.0,1.0,6.7272727272727275,6,-1.0,-0.140128476304846,684567.1724132092,164432.07917721386,772592.7562315516,128918.23268066776,654469.0852379969,146626.1903104728,706907.7445252138,151781.78643321138,619475.5714973349,118829.29789483141,765293.7502794693,176253.17581010005,,,,,,,,,,
Michael Irvin,Anna Demidova,Athlete,Florida,United States,43,9,Eliminated Week 7,7,7.0,6.0,6.0,,7.0,7.0,6.0,,5.0,4.0,5.0,,5.0,6.0,5.0,,7.0,7.0,7.0,,6.6666,8.6666,6.6666,,8.0,8.0,7.5,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,3,19.173635234640415,6.391211744880138,3,20.19856552626821,6.7328551754227375,3,14.117947810184338,4.705982603394779,3,16.16780839343993,5.389269464479977,3,21.20002934253699,7.06667644751233,3,22.240162813963746,7.413387604654582,3,23.727873054765027,7.909291018255009,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,47.93408808660104,50.49641381567053,35.29486952546085,40.419520983599824,53.00007335634247,55.60040703490936,59.31968263691256,0.0,0.0,0.0,0.0,Regime B,15.0,7.0,13.0,10.0,10.0,9.0,6.0,6.0,5.0,4.0,1.0,7.818181818181818,7,-1.0,-0.42729506097930137,648843.8825025184,138729.8513122005,646379.9360494119,118166.56820255882,661999.6847419007,97996.78484445592,581565.1592260239,138603.63020149374,542763.2466772175,104584.64798156034,693363.5962712179,109568.97232380378,715792.8771644561,103987.21837140298,,,,,,,,
Joanna Krupa,Derek Hough,Model,,Poland,30,9,Eliminated Week 9,4,11.3333,11.3333,11.3333,,6.0,7.0,7.0,,7.0,8.0,8.0,,9.0,8.0,9.0,,8.0,8.0,8.0,,11.3333,12.3333,12.3333,,9.0,9.0,9.5,,8.5,8.5,9.0,,9.0,9.0,9.0,,0.0,0.0,0.0,,,,,,3,34.323756078253496,11.441252026084499,3,20.19784783007114,6.732615943357047,3,23.226423450433565,7.742141150144522,3,26.232250291634045,8.744083430544682,3,24.228604962899418,8.076201654299807,3,36.350150186150074,12.11671672871669,3,27.75791249139623,9.252637497132076,3,26.243624681215024,8.747874893738341,3,27.257180583261842,9.08572686108728,0,0.0,0.0,0,0.0,0.0,85.80939019563374,50.49461957517784,58.066058626083915,65.58062572908511,60.57151240724854,90.87537546537519,69.39478122849057,65.60906170303757,68.14295145815461,0.0,0.0,Regime B,1.0,8.0,3.0,3.0,4.0,1.0,1.0,2.0,2.0,4.0,1.0,2.727272727272727,9,-3.0,0.8374209301844732,526038.9927919537,83684.14086493217,825596.0301253785,106268.03601908879,538796.1301022283,73651.70531639773,617720.2626615547,125066.24513969716,672291.7743542516,141410.17642779474,663441.5325081183,106917.6330809829,794494.3593117909,152756.26247417167,685249.026492101,88414.76474641218,696075.3867859412,140237.12069875258,,,,
Kathy Ireland,Tony Dovolani,Model,California,United States,46,9,Eliminated Week 2,14,7.3333,6.3333,6.3333,,6.0,6.0,6.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,3,20.18305948890721,6.727686496302404,3,18.17145372217456,6.057151240724854,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,50.45764872226803,45.428634305436404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Regime B,12.0,13.0,14.0,12.0,11.0,10.0,8.0,6.0,5.0,4.0,1.0,8.727272727272727,2,-2.0,-0.6171909081638748,532990.6157579134,110798.623784818,562407.4256660973,76387.61410486953,,,,,,,,,,,,,,,,,,
Tom DeLay,Cheryl Burke,Politician,Texas,United States,62,9,Withdrew,13,7.3333,6.3333,6.3333,,6.0,6.0,6.0,,6.0,4.0,5.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,3,20.18305948890721,6.727686496302404,3,18.17145372217456,6.057151240724854,3,15.120129322650191,5.040043107550064,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,50.45764872226803,45.428634305436404,37.80032330662548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Regime B,12.0,13.0,12.0,12.0,11.0,10.0,8.0,6.0,5.0,4.0,1.0,8.545454545454545,3,-1.0,-0.7298277762773234,485023.7821163891,90803.29764533087,516634.5325010099,80867.86414964768,449191.4771115344,116726.70226079249,,,,,,,,,,,,,,,,
Macy Gray,Jonathan Roberts,Singer/Rapper,Ohio,United States,42,9,Eliminated Week 1,15,7.3333,5.3333,6.3333,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,3,19.158129197279415,6.386043065759805,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,47.89532299319853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Regime B,16.0,15.0,14.0,12.0,11.0,10.0,8.0,6.0,5.0,4.0,1.0,9.272727272727273,1,1.0,-0.7455519395617944,833448.2555556587,141628.65005033172,,,,,,,,,,,,,,,,,,,,
Aaron Carter,Karina Smirnoff,Singer/Rapper,Florida,United States,21,9,Eliminated Week 8,5,10.3333,11.3333,10.3333,,9.0,9.0,9.0,,8.0,6.0,7.0,,6.0,6.0,6.0,,8.0,8.0,8.0,,10.6666,11.6666,10.6666,,8.5,9.0,9.0,,8.0,8.5,8.5,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,3,32.32011074951886,10.77337024983962,3,27.257180583261842,9.08572686108728,3,21.177280563375042,7.059093521125014,3,18.17145372217456,6.057151240724854,3,24.228604962899418,8.076201654299807,3,33.329535003785665,11.109845001261888,3,26.756089827028916,8.918696609009638,3,25.241802016847707,8.413934005615902,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,80.80027687379715,68.14295145815461,52.9432014084376,45.428634305436404,60.57151240724854,83.32383750946416,66.89022456757229,63.104505042119264,0.0,0.0,0.0,Regime B,2.0,1.0,5.0,8.0,4.0,2.0,2.0,4.0,5.0,4.0,1.0,3.4545454545454546,8,-4.0,0.5772767166049769,790023.3713815461,159985.66304043427,921167.8073226598,184762.77432650857,902639.9125191597,195807.7171448214,784572.5807882367,176275.21240753087,796577.4312441375,116090.78603113964,833302.3726602953,128907.55703627002,905711.4466125639,197441.84583003758,819844.9040058348,218868.52414563988,,,,,,
Mya,Dmitry Chaplin,Singer/Rapper,Washington D.C.,United States,29,9,2nd Place,2,11.3333,8.3333,11.3333,,9.0,9.0,9.0,,10.0,7.0,10.0,,10.0,8.0,10.0,,9.0,9.0,9.0,,11.0,10.0,12.0,,8.5,7.5,8.5,,9.5,10.0,10.0,,9.3333,9.6666,10.0,,9.4444,9.4444,9.4444,,,,,,3,31.248965203370105,10.416321734456702,3,27.257180583261842,9.08572686108728,3,27.210965328740883,9.070321776246962,3,28.235895620368677,9.411965206789558,3,27.257180583261842,9.08572686108728,3,33.290865348627676,11.096955116209225,3,24.717962481452837,8.239320827150946,3,29.784665447391344,9.928221815797114,3,29.275890030034578,9.758630010011526,3,28.603079588950905,9.534359862983635,0,0.0,0.0,78.12241300842527,68.14295145815461,68.02741332185221,70.5897390509217,68.14295145815461,83.22716337156919,61.794906203632095,74.46166361847835,73.18972507508644,71.50769897237727,0.0,Regime B,4.0,1.0,1.0,2.0,2.0,3.0,5.0,1.0,1.0,2.0,1.0,2.090909090909091,10,-1.0,1.119065201136516,829064.4216143067,164790.84892747292,935902.4765686374,196104.64387299493,854967.5220135034,202343.8876385123,875858.1915596535,184366.13524771822,873019.6496774262,148050.63821586684,864527.148185575,180664.50540226398,990911.8489438931,156423.24112175047,777877.4752779618,135205.66071674303,840813.8042907553,195230.3053059901,933424.5112810076,180273.2280519363,,
Donny Osmond,Kym Johnson,Singer/Rapper,Utah,United States,51,9,1st Place,1,10.3333,9.3333,10.3333,,8.0,9.0,8.0,,7.0,7.0,7.0,,8.0,8.0,8.0,,10.0,9.0,10.0,,10.3333,10.3333,10.3333,,8.5,8.5,9.0,,8.5,8.0,8.5,,8.0,8.3333,8.3333,,9.6666,9.6666,9.6666,,,,,,3,30.27025016626327,10.090083388754424,3,25.25353525452721,8.417845084842403,3,21.20002934253699,7.06667644751233,3,24.228604962899418,8.076201654299807,3,29.260825911996474,9.753608637332158,3,31.295180457891064,10.43172681929702,3,26.243624681215024,8.747874893738341,3,25.230427627266735,8.410142542422244,3,24.904002119061342,8.301334039687115,3,29.27602909179544,9.758676363931814,0,0.0,0.0,75.67562541565817,63.13383813631803,53.00007335634247,60.57151240724854,73.15206477999119,78.23795114472766,65.60906170303757,63.07606906816684,62.26000529765335,73.19007272948859,0.0,Regime B,5.0,3.0,4.0,4.0,1.0,5.0,3.0,5.0,4.0,1.0,1.0,3.272727272727273,10,0.0,0.7725466826735871,689322.3630571398,118966.96861436822,899430.0485481123,175923.30497166258,865960.2521030173,203155.4545734626,778875.9890420532,126860.17983896649,735551.690496688,206695.03316973578,851711.4288251156,148932.9926083213,877205.6420835431,188283.2188363452,856960.036326717,187175.63559518056,850589.0735245043,162021.0322181743,788821.4262080976,216908.8529916812,,
Kelly Osbourne,Louis van Amstel,TV Personality,,England,24,9,3rd Place,3,9.6666,10.6666,10.6666,,6.0,7.0,6.0,,7.0,6.0,7.0,,8.0,7.0,8.0,,8.0,8.0,8.0,,8.6666,7.6666,8.6666,,8.5,8.5,9.0,,8.0,8.5,9.0,,8.6666,8.6666,8.6666,,8.5,8.5,8.2222,,,,,,3,31.302423199692015,10.434141066564004,3,19.19638401380236,6.398794671267453,3,20.175099050909196,6.725033016969732,3,23.20367467127162,7.734558223757207,3,24.228604962899418,8.076201654299807,3,25.222523179805215,8.407507726601738,3,26.243624681215024,8.747874893738341,3,25.742533924982098,8.580844641660699,3,26.247453471433012,8.749151157144338,3,25.464686124921165,8.488228708307055,0,0.0,0.0,78.25605799923004,47.990960034505896,50.43774762727299,58.00918667817905,60.57151240724854,63.056307949513034,65.60906170303757,64.35633481245524,65.61863367858253,63.66171531230292,0.0,Regime B,3.0,9.0,6.0,6.0,4.0,6.0,3.0,3.0,3.0,3.0,1.0,4.2727272727272725,10,0.0,0.4187295076853621,671296.0310623131,158797.84609130415,862274.8736424011,182650.92451548963,690205.538063642,121588.93952960428,763741.9493803895,143228.50395975137,738780.0807200483,153083.97544267576,796070.5795642493,201310.2121853926,844365.7850166429,112181.56279342741,789307.7576821656,120924.18019954997,806510.4965316209,168418.31745749692,719918.4570465725,194521.24020891121,,
Aiden Turner,Edyta Sliwinska,Actor/Actress,,England,32,10,Eliminated Week 4,9,5.0,5.0,5.0,,7.0,6.0,6.0,,7.0,6.0,7.0,,5.5,5.5,5.5,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,3,15.142878101812135,5.047626033937378,3,19.173635234640415,6.391211744880138,3,20.175099050909196,6.725033016969732,3,16.65716591199335,5.552388637331116,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,37.85719525453034,47.93408808660104,50.43774762727299,41.64291477998338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Regime B,10.0,8.0,7.0,8.0,9.0,8.0,7.0,6.0,5.0,4.0,1.0,6.636363636363637,4,-2.0,-0.4331051160228257,735495.9744514206,112606.822270934,646309.5799846419,101164.9494486457,702151.9197936007,97451.27396785238,716999.5012888741,149079.57848089095,,,,,,,,,,,,,,
Shannen Doherty,Mark Ballas,Actor/Actress,Tennessee,United States,38,10,Eliminated Week 2,11,6.0,6.0,6.0,,7.0,6.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,3,18.17145372217456,6.057151240724854,3,20.175099050909196,6.725033016969732,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,45.428634305436404,50.43774762727299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Regime B,6.0,7.0,11.0,10.0,9.0,8.0,7.0,6.0,5.0,4.0,1.0,6.7272727272727275,2,-5.0,-0.4229724988302338,713290.2034940718,151292.13610848726,723418.2942373363,107857.76777671646,,,,,,,,,,,,,,,,,,
